kind,target_rate_name,target_positive_rate,threshold,honest_oof_acc,positive_rate,changed_vs_v2_best,changed_vs_public_style,changed_vs_anchor_a7,w_a7_blend,w_groupfill,w_legacy_public,w_public,w_stepwise_balanced,w_stepwise_safe_te,w_v2
prob,public532,0.53238,0.48659484728559016,0.8198550557920166,0.5326163198503624,187,309,173,0.0,0.05,0.0,0.2,0.4,0.05,0.3
logit,public532,0.53238,-0.06539252823801467,0.8198550557920166,0.5326163198503624,189,331,177,0.0,0.0,0.0,0.15,0.45,0.1,0.3
logit,public532,0.53238,-0.05748466478803922,0.8198550557920166,0.5326163198503624,191,305,179,0.0,0.05,0.0,0.2,0.35,0.1,0.3
rank,public536,0.53659,0.46936389148737145,0.8198550557920166,0.5368248772504092,127,365,103,0.05,0.0,0.1,0.1,0.25,0.0,0.5
rank,public536,0.53659,0.4710243217960711,0.8198550557920166,0.5368248772504092,133,363,107,0.0,0.0,0.1,0.1,0.25,0.05,0.5
rank,public536,0.53659,0.4706267539756782,0.8198550557920166,0.5368248772504092,133,365,111,0.0,0.0,0.1,0.1,0.3,0.0,0.5
rank,public536,0.53659,0.47052151543498605,0.8198550557920166,0.5368248772504092,135,365,113,0.05,0.0,0.05,0.1,0.25,0.1,0.45
rank,public536,0.53659,0.47112956033676334,0.8198550557920166,0.5368248772504092,139,391,111,0.05,0.05,0.1,0.05,0.3,0.1,0.35
rank,public536,0.53659,0.4713868101028998,0.8198550557920166,0.5368248772504092,139,365,115,0.05,0.0,0.05,0.1,0.35,0.0,0.45
rank,public536,0.53659,0.4713634237605238,0.8198550557920166,0.5368248772504092,139,367,119,0.0,0.0,0.05,0.1,0.3,0.05,0.5
rank,public536,0.53659,0.4719948550046773,0.8198550557920166,0.5368248772504092,141,367,121,0.05,0.0,0.0,0.1,0.3,0.1,0.45
prob,public536,0.53659,0.47294877356979753,0.8198550557920166,0.5368248772504092,141,355,125,0.0,0.1,0.0,0.1,0.25,0.0,0.55
prob,public536,0.53659,0.4700768640846205,0.8198550557920166,0.5368248772504092,143,377,121,0.0,0.1,0.05,0.05,0.3,0.0,0.5
rank,public536,0.53659,0.47275491113189905,0.8198550557920166,0.5368248772504092,143,365,129,0.0,0.0,0.0,0.1,0.4,0.0,0.5
rank,public536,0.53659,0.47231057062675397,0.8198550557920166,0.5368248772504092,145,363,115,0.05,0.05,0.1,0.1,0.3,0.05,0.35
rank,public536,0.53659,0.47201824134705334,0.8198550557920166,0.5368248772504092,145,363,115,0.0,0.05,0.1,0.1,0.25,0.1,0.4
logit,public536,0.53659,-0.10284335451748162,0.8198550557920166,0.5368248772504092,145,351,127,0.05,0.05,0.0,0.1,0.3,0.0,0.5
rank,public536,0.53659,0.4735734331150608,0.8198550557920166,0.5368248772504092,149,365,125,0.05,0.05,0.05,0.1,0.3,0.1,0.35
logit,public536,0.53659,-0.10481395325245582,0.8198550557920166,0.5368248772504092,149,347,127,0.05,0.1,0.05,0.1,0.25,0.0,0.45
logit,public536,0.53659,-0.11055405229995566,0.8198550557920166,0.5368248772504092,149,377,125,0.0,0.05,0.05,0.05,0.4,0.0,0.45
prob,public536,0.53659,0.472128060405345,0.8198550557920166,0.5368248772504092,149,381,127,0.0,0.05,0.0,0.05,0.35,0.05,0.5
prob,public536,0.53659,0.4753765039985075,0.8198550557920166,0.5368248772504092,151,357,127,0.05,0.1,0.1,0.1,0.25,0.05,0.35
rank,public536,0.53659,0.47312909260991576,0.8198550557920166,0.5368248772504092,151,363,125,0.0,0.05,0.1,0.1,0.3,0.1,0.35
logit,public536,0.53659,-0.11191910769919555,0.8198550557920166,0.5368248772504092,151,379,131,0.0,0.05,0.0,0.05,0.4,0.0,0.5
prob,public536,0.53659,0.47610886858417795,0.8198550557920166,0.5368248772504092,153,353,133,0.05,0.05,0.0,0.1,0.3,0.05,0.45
rank,public536,0.53659,0.47262628624883063,0.8198550557920166,0.5368248772504092,153,369,137,0.0,0.0,0.0,0.1,0.45,0.0,0.45
logit,public536,0.53659,-0.10625075182270562,0.8198550557920166,0.5368248772504092,153,349,133,0.0,0.05,0.0,0.1,0.3,0.05,0.5
rank,public536,0.53659,0.47269644527595883,0.8198550557920166,0.5368248772504092,155,367,137,0.05,0.0,0.0,0.1,0.45,0.0,0.4
prob,public536,0.53659,0.4758801774954567,0.8198550557920166,0.5368248772504092,157,349,133,0.05,0.05,0.05,0.1,0.35,0.0,0.4
rank,public536,0.53659,0.47353835360149676,0.8198550557920166,0.5368248772504092,157,345,135,0.05,0.0,0.0,0.15,0.35,0.05,0.4
prob,public536,0.53659,0.4768186343980474,0.8198550557920166,0.5368248772504092,159,329,135,0.05,0.05,0.1,0.15,0.25,0.05,0.35
prob,public536,0.53659,0.4759576858980475,0.8198550557920166,0.5368248772504092,159,329,135,0.0,0.05,0.1,0.15,0.25,0.05,0.4
prob,public536,0.53659,0.4764363162786074,0.8198550557920166,0.5368248772504092,161,327,137,0.05,0.05,0.05,0.15,0.25,0.05,0.4
logit,public536,0.53659,-0.09906143303568773,0.8198550557920166,0.5368248772504092,161,327,137,0.0,0.05,0.1,0.15,0.25,0.05,0.4
rank,public536,0.53659,0.4724041159962582,0.8198550557920166,0.5368248772504092,163,369,147,0.0,0.0,0.0,0.1,0.4,0.1,0.4
logit,public536,0.53659,-0.09451084798133932,0.8198550557920166,0.5368248772504092,163,323,141,0.05,0.05,0.0,0.15,0.3,0.0,0.45
prob,public536,0.53659,0.4773960538242445,0.8198550557920166,0.5368248772504092,163,333,143,0.0,0.05,0.0,0.15,0.3,0.05,0.45
prob,public536,0.53659,0.4737714388740425,0.8198550557920166,0.5368248772504092,165,347,141,0.05,0.15,0.05,0.1,0.25,0.05,0.35
logit,public536,0.53659,-0.10001129245652318,0.8198550557920166,0.5368248772504092,165,355,143,0.05,0.05,0.05,0.1,0.3,0.1,0.35
prob,public536,0.53659,0.47255934096391106,0.8198550557920166,0.5368248772504092,167,385,147,0.05,0.1,0.0,0.05,0.4,0.1,0.3
logit,public536,0.53659,-0.07625902958951733,0.8198550557920166,0.5368248772504092,167,325,141,0.05,0.0,0.1,0.15,0.35,0.0,0.35
logit,public536,0.53659,-0.11447274647569015,0.8198550557920166,0.5368248772504092,167,381,151,0.0,0.1,0.0,0.05,0.45,0.05,0.35
logit,public536,0.53659,-0.0802275344653194,0.8198550557920166,0.5368248772504092,167,325,149,0.05,0.0,0.0,0.15,0.25,0.1,0.45
logit,public536,0.53659,-0.09458042414012419,0.8198550557920166,0.5368248772504092,167,329,147,0.0,0.05,0.0,0.15,0.25,0.1,0.45
prob,public536,0.53659,0.4835749519202099,0.8198550557920166,0.5368248772504092,167,305,153,0.0,0.0,0.05,0.2,0.25,0.05,0.45
prob,public536,0.53659,0.4780184925495682,0.8198550557920166,0.5368248772504092,169,329,145,0.05,0.1,0.1,0.15,0.3,0.0,0.3
prob,public536,0.53659,0.47649633264676566,0.8198550557920166,0.5368248772504092,169,331,147,0.0,0.15,0.05,0.15,0.25,0.0,0.4
logit,public536,0.53659,-0.10512104974801742,0.8198550557920166,0.5368248772504092,169,353,149,0.0,0.1,0.0,0.1,0.3,0.1,0.4
logit,public536,0.53659,-0.08877939083847562,0.8198550557920166,0.5368248772504092,171,335,149,0.05,0.15,0.05,0.15,0.3,0.0,0.3
prob,public536,0.53659,0.47620162559102536,0.8198550557920166,0.5368248772504092,171,331,151,0.0,0.1,0.05,0.15,0.25,0.1,0.35
prob,public536,0.53659,0.4773099118307009,0.8198550557920166,0.5368248772504092,171,333,147,0.0,0.05,0.05,0.15,0.35,0.05,0.35
prob,public536,0.53659,0.4777739815934372,0.8198550557920166,0.5368248772504092,171,333,151,0.0,0.05,0.0,0.15,0.3,0.1,0.4
prob,public536,0.53659,0.4813775965988484,0.8198550557920166,0.5368248772504092,173,327,149,0.05,0.0,0.1,0.15,0.3,0.1,0.3
prob,public536,0.53659,0.47778417620147795,0.8198550557920166,0.5368248772504092,173,333,149,0.05,0.15,0.05,0.15,0.3,0.0,0.3
prob,public536,0.53659,0.4812367754973841,0.8198550557920166,0.5368248772504092,173,325,147,0.05,0.0,0.1,0.15,0.35,0.05,0.3
rank,public536,0.53659,0.47598222637979426,0.8198550557920166,0.5368248772504092,173,323,161,0.0,0.0,0.0,0.2,0.3,0.1,0.4
logit,public536,0.53659,-0.0910106904171176,0.8198550557920166,0.5368248772504092,173,327,153,0.0,0.05,0.0,0.15,0.35,0.05,0.4
logit,public536,0.53659,-0.09619693455226419,0.8198550557920166,0.5368248772504092,173,325,147,0.0,0.05,0.05,0.15,0.35,0.0,0.4
logit,public536,0.53659,-0.09104345906143609,0.8198550557920166,0.5368248772504092,173,355,159,0.0,0.0,0.0,0.1,0.4,0.1,0.4
prob,public536,0.53659,0.47955497923388485,0.8198550557920166,0.5368248772504092,173,327,153,0.0,0.0,0.0,0.15,0.3,0.1,0.45
rank,public536,0.53659,0.4761927034611787,0.8198550557920166,0.5368248772504092,175,321,153,0.05,0.0,0.05,0.2,0.3,0.1,0.3
rank,public536,0.53659,0.4776192703461179,0.8198550557920166,0.5368248772504092,175,317,153,0.05,0.15,0.0,0.2,0.3,0.0,0.3
prob,public536,0.53659,0.48085341232184603,0.8198550557920166,0.5368248772504092,175,323,151,0.05,0.0,0.1,0.15,0.4,0.0,0.3
logit,public536,0.53659,-0.09198247142997139,0.8198550557920166,0.5368248772504092,175,329,153,0.0,0.05,0.05,0.15,0.3,0.1,0.35
logit,public536,0.53659,-0.0977908856516409,0.8198550557920166,0.5368248772504092,175,327,155,0.0,0.1,0.0,0.15,0.35,0.0,0.4
prob,public536,0.53659,0.47972979019777773,0.8198550557920166,0.5368248772504092,175,323,153,0.0,0.0,0.05,0.15,0.4,0.0,0.4
prob,public536,0.53659,0.47718610452173904,0.8198550557920166,0.5368248772504092,175,353,157,0.0,0.0,0.0,0.1,0.45,0.05,0.4
rank,public536,0.53659,0.47752572497661366,0.8198550557920166,0.5368248772504092,177,315,159,0.05,0.05,0.0,0.2,0.35,0.05,0.3
prob,public536,0.53659,0.4779169183569221,0.8198550557920166,0.5368248772504092,177,357,155,0.05,0.0,0.05,0.1,0.4,0.1,0.3
logit,public536,0.53659,-0.08953338938597222,0.8198550557920166,0.5368248772504092,177,353,155,0.05,0.0,0.05,0.1,0.4,0.1,0.3
rank,public536,0.53659,0.4775140318054256,0.8198550557920166,0.5368248772504092,177,315,159,0.05,0.05,0.0,0.2,0.4,0.0,0.3
prob,public536,0.53659,0.4849738495700216,0.8198550557920166,0.5368248772504092,177,305,155,0.0,0.0,0.1,0.2,0.3,0.05,0.35
logit,public536,0.53659,-0.06734576025880698,0.8198550557920166,0.5368248772504092,177,303,163,0.05,0.0,0.0,0.2,0.25,0.1,0.4
logit,public536,0.53659,-0.07904584968767424,0.8198550557920166,0.5368248772504092,177,323,155,0.05,0.0,0.0,0.15,0.35,0.05,0.4
logit,public536,0.53659,-0.0787344667337456,0.8198550557920166,0.5368248772504092,177,323,157,0.0,0.0,0.0,0.15,0.4,0.0,0.45
prob,public536,0.53659,0.48559546576377866,0.8198550557920166,0.5368248772504092,179,305,159,0.05,0.0,0.05,0.2,0.3,0.05,0.35
prob,public536,0.53659,0.4804304135682945,0.8198550557920166,0.5368248772504092,179,327,157,0.05,0.0,0.0,0.15,0.4,0.05,0.35
rank,public536,0.53659,0.47785313376987837,0.8198550557920166,0.5368248772504092,179,327,161,0.0,0.0,0.0,0.2,0.4,0.05,0.35
prob,public536,0.53659,0.4844760240662937,0.8198550557920166,0.5368248772504092,179,303,163,0.05,0.0,0.0,0.2,0.3,0.05,0.4
rank,public536,0.53659,0.47815715622076704,0.8198550557920166,0.5368248772504092,181,319,163,0.0,0.15,0.0,0.2,0.3,0.05,0.3
rank,public536,0.53659,0.47705799812909255,0.8198550557920166,0.5368248772504092,181,341,161,0.0,0.1,0.0,0.15,0.45,0.0,0.3
logit,public536,0.53659,-0.07895309930326522,0.8198550557920166,0.5368248772504092,181,323,159,0.05,0.0,0.0,0.15,0.4,0.05,0.35
logit,public536,0.53659,-0.09234288178599187,0.8198550557920166,0.5368248772504092,181,327,157,0.0,0.05,0.05,0.15,0.4,0.0,0.35
prob,public536,0.53659,0.48067841127521516,0.8198550557920166,0.5368248772504092,181,307,163,0.0,0.05,0.0,0.2,0.25,0.1,0.4
logit,public536,0.53659,-0.10034223488871304,0.8198550557920166,0.5368248772504092,183,325,163,0.05,0.1,0.0,0.15,0.3,0.1,0.3
logit,public536,0.53659,-0.06661343003735865,0.8198550557920166,0.5368248772504092,183,299,161,0.05,0.0,0.1,0.2,0.3,0.05,0.3
prob,public536,0.53659,0.47393760485719866,0.8198550557920166,0.5368248772504092,183,347,167,0.0,0.15,0.0,0.1,0.4,0.05,0.3
rank,public536,0.53659,0.4769878391019645,0.8198550557920166,0.5368248772504092,183,321,161,0.05,0.0,0.0,0.2,0.4,0.05,0.3
logit,public536,0.53659,-0.09246660749696406,0.8198550557920166,0.5368248772504092,183,353,163,0.0,0.0,0.0,0.1,0.55,0.0,0.35
prob,public536,0.53659,0.4806511826519012,0.8198550557920166,0.5368248772504092,183,305,165,0.0,0.05,0.0,0.2,0.3,0.05,0.4
prob,public536,0.53659,0.47945146415358064,0.8198550557920166,0.5368248772504092,185,329,161,0.0,0.05,0.05,0.15,0.45,0.0,0.3
logit,public536,0.53659,-0.08116872135482797,0.8198550557920166,0.5368248772504092,185,321,161,0.0,0.0,0.05,0.15,0.35,0.1,0.35
prob,public536,0.53659,0.48315965460645677,0.8198550557920166,0.5368248772504092,185,307,167,0.0,0.0,0.0,0.2,0.3,0.1,0.4
prob,public536,0.53659,0.48151671659984585,0.8198550557920166,0.5368248772504092,185,303,167,0.0,0.05,0.0,0.2,0.35,0.0,0.4
prob,public536,0.53659,0.4846781137986565,0.8198550557920166,0.5368248772504092,187,309,165,0.05,0.0,0.05,0.2,0.3,0.1,0.3
logit,public536,0.53659,-0.07916252831826567,0.8198550557920166,0.5368248772504092,187,297,169,0.0,0.05,0.1,0.2,0.3,0.05,0.3
prob,public536,0.53659,0.48427267195927814,0.8198550557920166,0.5368248772504092,187,307,169,0.05,0.0,0.0,0.2,0.3,0.1,0.35
logit,public536,0.53659,-0.06853608838330627,0.8198550557920166,0.5368248772504092,189,299,173,0.0,0.0,0.0,0.2,0.35,0.05,0.4
prob,public536,0.53659,0.4808019803887805,0.8198550557920166,0.5368248772504092,191,323,169,0.05,0.0,0.0,0.15,0.4,0.1,0.3
prob,public536,0.53659,0.48260283736186027,0.8198550557920166,0.5368248772504092,191,303,169,0.0,0.0,0.1,0.2,0.4,0.0,0.3
prob,public536,0.53659,0.48033991277078053,0.8198550557920166,0.5368248772504092,191,323,171,0.0,0.0,0.05,0.15,0.45,0.05,0.3
prob,public536,0.53659,0.4807623706950998,0.8198550557920166,0.5368248772504092,195,321,175,0.05,0.0,0.0,0.15,0.45,0.05,0.3
prob,public536,0.53659,0.48035477436899565,0.8198550557920166,0.5368248772504092,197,309,177,0.0,0.1,0.0,0.2,0.4,0.0,0.3
logit,public536,0.53659,-0.0773352378724983,0.8198550557920166,0.5368248772504092,199,323,181,0.0,0.0,0.0,0.15,0.55,0.0,0.3
logit,public536,0.53659,-0.07034011147812547,0.8198550557920166,0.5368248772504092,203,295,181,0.0,0.05,0.0,0.2,0.45,0.0,0.3
rank,anchor511,0.51134,0.4936506080449018,0.8197400207063155,0.5115735328501286,69,421,123,0.05,0.0,0.05,0.05,0.25,0.0,0.6
logit,anchor511,0.51134,0.01839985469687407,0.8197400207063155,0.5115735328501286,81,415,133,0.0,0.0,0.05,0.05,0.25,0.05,0.6
rank,anchor511,0.51134,0.49698316183348923,0.8197400207063155,0.5115735328501286,85,407,119,0.05,0.0,0.1,0.1,0.25,0.0,0.5
rank,anchor511,0.51134,0.4983629560336764,0.8197400207063155,0.5115735328501286,85,409,129,0.0,0.05,0.1,0.1,0.25,0.0,0.5
rank,anchor511,0.51134,0.49367399438727777,0.8197400207063155,0.5115735328501286,85,425,129,0.05,0.0,0.05,0.05,0.35,0.0,0.5
rank,anchor511,0.51134,0.49387277829747434,0.8197400207063155,0.5115735328501286,85,421,135,0.0,0.05,0.0,0.05,0.25,0.1,0.55
prob,anchor511,0.51134,0.5039788733687448,0.8197400207063155,0.5115735328501286,87,415,131,0.05,0.0,0.1,0.05,0.3,0.05,0.45
logit,anchor511,0.51134,0.04152056880932862,0.8197400207063155,0.5115735328501286,87,391,131,0.05,0.0,0.1,0.1,0.25,0.0,0.5
rank,anchor511,0.51134,0.49417680074836295,0.8197400207063155,0.5115735328501286,89,425,131,0.0,0.0,0.05,0.05,0.3,0.1,0.5
logit,anchor511,0.51134,0.020381718183576147,0.8197400207063155,0.5115735328501286,89,413,133,0.0,0.0,0.1,0.05,0.3,0.05,0.5
logit,anchor511,0.51134,0.01742090164054892,0.8197400207063155,0.5115735328501286,91,413,133,0.05,0.0,0.1,0.05,0.35,0.0,0.45
rank,anchor511,0.51134,0.49713517305893357,0.8197400207063155,0.5115735328501286,91,411,125,0.05,0.0,0.05,0.1,0.3,0.0,0.5
rank,anchor511,0.51134,0.4932179607109448,0.8197400207063155,0.5115735328501286,93,425,129,0.0,0.0,0.1,0.05,0.3,0.1,0.45
prob,anchor511,0.51134,0.5020494341180344,0.8197400207063155,0.5115735328501286,93,415,139,0.0,0.0,0.05,0.05,0.3,0.1,0.5
rank,anchor511,0.51134,0.4944223573433115,0.8197400207063155,0.5115735328501286,93,419,133,0.05,0.05,0.0,0.05,0.35,0.0,0.5
logit,anchor511,0.51134,0.011974442011165326,0.8197400207063155,0.5115735328501286,95,413,137,0.05,0.0,0.05,0.05,0.3,0.1,0.45
rank,anchor511,0.51134,0.4933933582787653,0.8197400207063155,0.5115735328501286,95,427,129,0.05,0.0,0.05,0.05,0.35,0.05,0.45
logit,anchor511,0.51134,0.013238832752846458,0.8197400207063155,0.5115735328501286,95,413,141,0.0,0.0,0.05,0.05,0.4,0.0,0.5
prob,anchor511,0.51134,0.5076999558201218,0.8197400207063155,0.5115735328501286,95,401,143,0.0,0.0,0.0,0.1,0.25,0.1,0.55
prob,anchor511,0.51134,0.5032591904047814,0.8197400207063155,0.5115735328501286,97,417,135,0.0,0.0,0.1,0.05,0.35,0.05,0.45
rank,anchor511,0.51134,0.4940247895229186,0.8197400207063155,0.5115735328501286,99,419,133,0.05,0.05,0.05,0.05,0.3,0.1,0.4
rank,anchor511,0.51134,0.4932530402245089,0.8197400207063155,0.5115735328501286,99,421,135,0.05,0.05,0.05,0.05,0.35,0.05,0.4
logit,anchor511,0.51134,0.03666650024695641,0.8197400207063155,0.5115735328501286,99,391,137,0.05,0.05,0.05,0.1,0.25,0.05,0.45
rank,anchor511,0.51134,0.4929256314312442,0.8197400207063155,0.5115735328501286,99,423,133,0.0,0.05,0.05,0.05,0.4,0.0,0.45
rank,anchor511,0.51134,0.49541627689429374,0.8197400207063155,0.5115735328501286,101,417,137,0.05,0.1,0.1,0.05,0.25,0.1,0.35
rank,anchor511,0.51134,0.49852666043030874,0.8197400207063155,0.5115735328501286,101,401,139,0.0,0.1,0.05,0.1,0.3,0.0,0.45
rank,anchor511,0.51134,0.4950420954162769,0.8197400207063155,0.5115735328501286,101,415,139,0.05,0.1,0.0,0.05,0.35,0.0,0.45
rank,anchor511,0.51134,0.49560336763330215,0.8197400207063155,0.5115735328501286,103,417,139,0.05,0.1,0.1,0.05,0.3,0.05,0.35
rank,anchor511,0.51134,0.4971351730589335,0.8197400207063155,0.5115735328501286,103,403,135,0.0,0.05,0.1,0.1,0.3,0.05,0.4
logit,anchor511,0.51134,0.019535648875187925,0.8197400207063155,0.5115735328501286,103,413,141,0.0,0.05,0.05,0.05,0.3,0.1,0.45
rank,anchor511,0.51134,0.4962347988774556,0.8197400207063155,0.5115735328501286,103,405,133,0.05,0.0,0.05,0.1,0.3,0.05,0.45
rank,anchor511,0.51134,0.4967142188961646,0.8197400207063155,0.5115735328501286,105,401,133,0.05,0.05,0.1,0.1,0.35,0.0,0.35
prob,anchor511,0.51134,0.5039065915419503,0.8197400207063155,0.5115735328501286,105,411,141,0.05,0.05,0.05,0.05,0.3,0.1,0.4
prob,anchor511,0.51134,0.5059628493970509,0.8197400207063155,0.5115735328501286,105,395,145,0.05,0.05,0.0,0.1,0.3,0.05,0.45
rank,anchor511,0.51134,0.4951590271281572,0.8197400207063155,0.5115735328501286,105,415,143,0.0,0.1,0.0,0.05,0.35,0.05,0.45
rank,anchor511,0.51134,0.49411833489242285,0.8197400207063155,0.5115735328501286,107,415,143,0.0,0.1,0.05,0.05,0.35,0.05,0.4
prob,anchor511,0.51134,0.5114389835478783,0.8197400207063155,0.5115735328501286,107,375,143,0.05,0.0,0.0,0.15,0.3,0.0,0.5
logit,anchor511,0.51134,0.01586371656377046,0.8197400207063155,0.5115735328501286,109,413,141,0.05,0.05,0.1,0.05,0.3,0.1,0.35
rank,anchor511,0.51134,0.49307764265668846,0.8197400207063155,0.5115735328501286,111,423,139,0.0,0.05,0.1,0.05,0.4,0.05,0.35
rank,anchor511,0.51134,0.4930074836295604,0.8197400207063155,0.5115735328501286,111,423,143,0.05,0.05,0.05,0.05,0.45,0.0,0.35
logit,anchor511,0.51134,0.01230815723748932,0.8197400207063155,0.5115735328501286,111,411,145,0.0,0.0,0.1,0.05,0.45,0.0,0.4
rank,anchor511,0.51134,0.497778297474275,0.8197400207063155,0.5115735328501286,115,377,139,0.05,0.1,0.1,0.15,0.25,0.0,0.35
rank,anchor511,0.51134,0.49684284377923293,0.8197400207063155,0.5115735328501286,117,399,143,0.05,0.1,0.05,0.1,0.4,0.0,0.3
rank,anchor511,0.51134,0.49649204864359214,0.8197400207063155,0.5115735328501286,117,397,145,0.0,0.1,0.05,0.1,0.35,0.05,0.35
rank,anchor511,0.51134,0.4976613657623947,0.8197400207063155,0.5115735328501286,117,395,151,0.0,0.15,0.0,0.1,0.25,0.1,0.4
prob,anchor511,0.51134,0.5095389621173544,0.8197400207063155,0.5115735328501286,117,371,151,0.05,0.05,0.0,0.15,0.3,0.05,0.4
prob,anchor511,0.51134,0.5027173972128954,0.8197400207063155,0.5115735328501286,117,409,151,0.0,0.0,0.05,0.05,0.4,0.1,0.4
logit,anchor511,0.51134,0.013064062778457976,0.8197400207063155,0.5115735328501286,117,407,153,0.0,0.0,0.05,0.05,0.4,0.1,0.4
prob,anchor511,0.51134,0.5100880730406037,0.8197400207063155,0.5115735328501286,117,375,149,0.05,0.0,0.0,0.15,0.35,0.0,0.45
prob,anchor511,0.51134,0.5092227615821056,0.8197400207063155,0.5115735328501286,119,371,145,0.05,0.0,0.1,0.15,0.25,0.1,0.35
rank,anchor511,0.51134,0.4987488306828812,0.8197400207063155,0.5115735328501286,119,377,145,0.05,0.1,0.05,0.15,0.3,0.0,0.35
prob,anchor511,0.51134,0.502078083809844,0.8197400207063155,0.5115735328501286,119,411,145,0.05,0.05,0.05,0.05,0.4,0.05,0.35
logit,anchor511,0.51134,0.03874919410201553,0.8197400207063155,0.5115735328501286,119,367,153,0.0,0.0,0.05,0.15,0.3,0.05,0.45
logit,anchor511,0.51134,0.02226226000408716,0.8197400207063155,0.5115735328501286,121,385,147,0.0,0.05,0.1,0.1,0.35,0.05,0.35
prob,anchor511,0.51134,0.5093487176130849,0.8197400207063155,0.5115735328501286,121,373,147,0.0,0.05,0.1,0.15,0.35,0.0,0.35
logit,anchor511,0.51134,0.03668215505657747,0.8197400207063155,0.5115735328501286,121,367,147,0.0,0.05,0.1,0.15,0.35,0.0,0.35
logit,anchor511,0.51134,0.020383256411624192,0.8197400207063155,0.5115735328501286,121,387,153,0.0,0.05,0.0,0.1,0.35,0.1,0.4
logit,anchor511,0.51134,0.049027062162845934,0.8197400207063155,0.5115735328501286,121,343,163,0.05,0.0,0.0,0.2,0.25,0.0,0.5
rank,anchor511,0.51134,0.497322263797942,0.8197400207063155,0.5115735328501286,123,397,151,0.05,0.15,0.05,0.1,0.3,0.05,0.3
rank,anchor511,0.51134,0.49453928905519184,0.8197400207063155,0.5115735328501286,123,419,149,0.0,0.1,0.1,0.05,0.35,0.1,0.3
rank,anchor511,0.51134,0.4942118802619271,0.8197400207063155,0.5115735328501286,123,427,149,0.05,0.05,0.05,0.05,0.4,0.1,0.3
logit,anchor511,0.51134,0.021254682447277358,0.8197400207063155,0.5115735328501286,123,389,145,0.05,0.05,0.1,0.1,0.4,0.0,0.3
logit,anchor511,0.51134,0.021268079365615943,0.8197400207063155,0.5115735328501286,123,385,145,0.0,0.05,0.1,0.1,0.3,0.1,0.35
rank,anchor511,0.51134,0.49967259120673535,0.8197400207063155,0.5115735328501286,123,377,151,0.0,0.1,0.0,0.15,0.35,0.0,0.4
logit,anchor511,0.51134,0.01030293163389432,0.8197400207063155,0.5115735328501286,123,407,151,0.0,0.05,0.0,0.05,0.4,0.1,0.4
rank,anchor511,0.51134,0.49555659494855003,0.8197400207063155,0.5115735328501286,125,397,147,0.0,0.05,0.1,0.1,0.35,0.1,0.3
rank,anchor511,0.51134,0.49342843779232937,0.8197400207063155,0.5115735328501286,125,419,149,0.0,0.05,0.1,0.05,0.4,0.1,0.3
logit,anchor511,0.51134,0.02109696195904713,0.8197400207063155,0.5115735328501286,125,389,153,0.0,0.05,0.05,0.1,0.45,0.0,0.35
